0, 300, 0.8, 0.008, 0.8, 438236.27318637155, 129.08195668729354
1, 300, 0.8, 0.008, 0.5, 372320.2538036168, 209.267553727001
2, 300, 0.8, 0.008, 0.3, 302223.87601714866, 128.2859001444688
3, 300, 0.8, 0.008, 0.1, 188035.04384786097, 71.65084453257
4, 300, 0.8, 0.008, 0.08, 260146.42082617525, 87.00922176690158
5, 300, 0.8, 0.008, 0.05, 219.98347433872073, 8.793671003009342
6, 300, 0.8, 0.008, 0.03, 262.49270799186485, 10.572095481382362
7, 300, 0.8, 0.008, 0.01, 197.99441751426485, 10.550211360509039
8, 300, 0.8, 0.005, 0.8, 438236.27318637155, 129.60236579620363
9, 300, 0.8, 0.005, 0.5, 407795.160449588, 191.0017918095636
10, 300, 0.8, 0.005, 0.3, 340354.21798260417, 148.58299546715338
11, 300, 0.8, 0.005, 0.1, 257512.1639088341, 94.95436094922862
12, 300, 0.8, 0.005, 0.08, 311955.7143054523, 103.21692239914258
13, 300, 0.8, 0.005, 0.05, 481.27875201980066, 9.569975389855
14, 300, 0.8, 0.005, 0.03, 120.81908736324097, 8.02670118209492
15, 300, 0.8, 0.005, 0.01, 174.09427615671814, 9.611918995083169
16, 300, 0.8, 0.003, 0.8, 438236.27318637155, 130.76400169029904
17, 300, 0.8, 0.003, 0.5, 382871.8942182939, 221.94260957961666
18, 300, 0.8, 0.003, 0.3, 250034.954866738, 154.0215960733757
19, 300, 0.8, 0.003, 0.1, 241505.59299608896, 83.04788159420906
20, 300, 0.8, 0.003, 0.08, 232020.91282331693, 74.34803355023475
21, 300, 0.8, 0.003, 0.05, 386.9686767156894, 10.061139473042058
22, 300, 0.8, 0.003, 0.03, 250.54360572587387, 9.713530402126528
23, 300, 0.8, 0.003, 0.01, 219.21529052447346, 11.034037355757132
24, 300, 0.8, 0.001, 0.8, 438236.27318637155, 131.67053715937342
25, 300, 0.8, 0.001, 0.5, 343697.4059835494, 213.27283434161427
26, 300, 0.8, 0.001, 0.3, 266631.4804998552, 131.47450313424883
27, 300, 0.8, 0.001, 0.1, 202728.84874773622, 70.33432883713847
28, 300, 0.8, 0.001, 0.08, 262685.982132133, 83.08344667172473
29, 300, 0.8, 0.001, 0.05, 864.4965410901783, 11.359958931702835
30, 300, 0.8, 0.001, 0.03, 196.14937634439468, 9.328041717501796
31, 300, 0.8, 0.001, 0.01, 162.15175546357426, 9.54350617396172
32, 300, 0.5, 0.008, 0.8, 438236.27318637155, 128.5845270096766
33, 300, 0.5, 0.008, 0.5, 263052.91228261555, 81.67648396809483
34, 300, 0.5, 0.008, 0.3, 91.59685279506873, 7.603428246630064
35, 300, 0.5, 0.008, 0.1, 124.31292309397747, 8.047489820309346
36, 300, 0.5, 0.008, 0.08, 195.83411801605763, 8.756513843109559
37, 300, 0.5, 0.008, 0.05, 232.71917276662765, 9.590436818503184
38, 300, 0.5, 0.008, 0.03, 237.76984532948032, 9.380571893423095
39, 300, 0.5, 0.008, 0.01, 221.71005090238077, 10.526751798164904
40, 300, 0.5, 0.005, 0.8, 438236.27318637155, 129.68638524386378
41, 300, 0.5, 0.005, 0.5, 305278.15569212526, 93.79236617555107
42, 300, 0.5, 0.005, 0.3, 105.15165590221082, 8.290135699636824
43, 300, 0.5, 0.005, 0.1, 84.62465559135578, 7.269403142347795
44, 300, 0.5, 0.005, 0.08, 118.34163061554996, 8.752242251319293
45, 300, 0.5, 0.005, 0.05, 115.45372642008604, 8.642703946526435
46, 300, 0.5, 0.005, 0.03, 118.8904670539979, 8.717405976942759
47, 300, 0.5, 0.005, 0.01, 127.26237602172985, 9.143722356196443
48, 300, 0.5, 0.003, 0.8, 438236.27318637155, 130.8844450762193
49, 300, 0.5, 0.003, 0.5, 350618.4272832411, 107.18676815735867
50, 300, 0.5, 0.003, 0.3, 96.55531640090945, 7.882554028740488
51, 300, 0.5, 0.003, 0.1, 91.7010685601711, 7.620735642751077
52, 300, 0.5, 0.003, 0.08, 138.6186424901353, 9.40042140755303
53, 300, 0.5, 0.003, 0.05, 114.41281533480864, 8.590722562029807
54, 300, 0.5, 0.003, 0.03, 127.9571553164481, 9.100082023051561
55, 300, 0.5, 0.003, 0.01, 84.26349637613114, 7.4337059246291775
56, 300, 0.5, 0.001, 0.8, 438236.27318637155, 132.09439869618848
57, 300, 0.5, 0.001, 0.5, 393977.021234521, 119.84810190217868
58, 300, 0.5, 0.001, 0.3, 96.08709648388655, 7.733231886767982
59, 300, 0.5, 0.001, 0.1, 96.02881764525458, 7.934956233813766
60, 300, 0.5, 0.001, 0.08, 110.94021941567705, 8.011342856833998
