Configuration - Epochs - Learning Rate - Regularization - Momentum - Loss (MSE) - Evaluation (MEE)
0, 300, 0.08, 8e-05, 0.8, 178116.78955793026, 125.35356646229407
1, 300, 0.08, 8e-05, 0.5, 35.50884124074706, 4.7830477692564255
2, 300, 0.08, 8e-05, 0.3, 26.249722703573884, 3.4679796106611014
3, 300, 0.08, 8e-05, 0.1, 24.216199580073344, 3.42848443306855
4, 300, 0.08, 8e-05, 0.08, 24.30397571220768, 3.528948665240126
5, 300, 0.08, 8e-05, 0.05, 21.267767007305242, 3.371970931891682
6, 300, 0.08, 8e-05, 0.03, 25.405150374573132, 3.7721424341369145
7, 300, 0.08, 8e-05, 0.01, 22.018223022693594, 3.791373329496879
8, 300, 0.08, 5e-05, 0.8, 185685.4643477015, 98.88610618767221
9, 300, 0.08, 5e-05, 0.5, 32.08984893503057, 4.305345329520625
10, 300, 0.08, 5e-05, 0.3, 27.223675048512558, 3.5659824298644294
11, 300, 0.08, 5e-05, 0.1, 26.737260004003097, 3.8537581860812105
12, 300, 0.08, 5e-05, 0.08, 28.044701330991217, 3.781833057677995
13, 300, 0.08, 5e-05, 0.05, 21.477940048623427, 3.402426116287193
14, 300, 0.08, 5e-05, 0.03, 20.00563214206621, 3.618447513573237
15, 300, 0.08, 5e-05, 0.01, 24.713663087012996, 3.8276774098590836
16, 300, 0.08, 3e-05, 0.8, 170092.34492713312, 84.83924445250656
17, 300, 0.08, 3e-05, 0.5, 34.50787535577545, 4.447218531201339
18, 300, 0.08, 3e-05, 0.3, 26.17408203070108, 3.3015033031375793
19, 300, 0.08, 3e-05, 0.1, 25.91851839240128, 3.4440436484753425
20, 300, 0.08, 3e-05, 0.08, 20.921026817730755, 3.2867764511221638
21, 300, 0.08, 3e-05, 0.05, 22.712098674117904, 3.468976199502065
22, 300, 0.08, 3e-05, 0.03, 25.339579118411585, 3.7850904579785647
23, 300, 0.08, 3e-05, 0.01, 20.285861842573965, 3.365438827007561
24, 300, 0.08, 1e-05, 0.8, 202577.74143995307, 129.63423745664323
25, 300, 0.08, 1e-05, 0.5, 29.19077917126925, 4.222559448083847
26, 300, 0.08, 1e-05, 0.3, 29.801443683940896, 3.684094817542433
