0, 300, 0.8, 0.008, 0.8, 280244.34783937765, 90.70952070073047
1, 300, 0.8, 0.008, 0.5, 233131.3367319287, 80.25446746438024
2, 300, 0.8, 0.008, 0.3, 107000.02103168615, 51.329086184732205
3, 300, 0.8, 0.008, 0.1, 40800.46835572658, 27.62712539920027
4, 300, 0.8, 0.008, 0.08, 73098.44022224945, 38.656841584915526
5, 300, 0.8, 0.008, 0.05, 2106.9175987239832, 12.922776265016058
6, 300, 0.8, 0.008, 0.03, 20610.576101812243, 29.93447343567302
7, 300, 0.8, 0.008, 0.01, 15072.834850655887, 18.234102071812725
8, 300, 0.8, 0.005, 0.8, 322904.3464645288, 102.45423148339903
9, 300, 0.8, 0.005, 0.5, 242560.10684852075, 81.0376042201496
10, 300, 0.8, 0.005, 0.3, 118031.34359327276, 57.61964628115917
11, 300, 0.8, 0.005, 0.1, 61662.11703804522, 24.766902782078756
12, 300, 0.8, 0.005, 0.08, 113207.93104844529, 63.47047719802765
13, 300, 0.8, 0.005, 0.05, 17861.28018827515, 13.493524857420187
14, 300, 0.8, 0.005, 0.03, 23021.25533945153, 16.995450015705483
15, 300, 0.8, 0.005, 0.01, 14483.346303568926, 15.712442634722052
16, 300, 0.8, 0.003, 0.8, 399165.804712037, 122.58312170927277
17, 300, 0.8, 0.003, 0.5, 225466.13554912963, 68.11531495344352
18, 300, 0.8, 0.003, 0.3, 153056.3239571171, 59.471144742348294
19, 300, 0.8, 0.003, 0.1, 47558.568649046276, 23.59701612447917
20, 300, 0.8, 0.003, 0.08, 22522.433974792926, 12.240949791288541
21, 300, 0.8, 0.003, 0.05, 20784.03984284232, 14.204431807431998
22, 300, 0.8, 0.003, 0.03, 8297.582045861645, 10.884521536690306
23, 300, 0.8, 0.003, 0.01, 14969.102987228873, 15.21169885832641
24, 300, 0.8, 0.001, 0.8, 336677.5257074542, 106.8006694047211
25, 300, 0.8, 0.001, 0.5, 247601.5093609021, 101.0493745698726
26, 300, 0.8, 0.001, 0.3, 169365.63153270318, 60.30757002239163
27, 300, 0.8, 0.001, 0.1, 11321.300509795346, 22.715758842013592
