0, 300, 0.08, 8e-05, 0.8, 438236.27318637155, 133.19424880933792
1, 300, 0.08, 8e-05, 0.5, 41.02059405604183, 3.9525940636551966
2, 300, 0.08, 8e-05, 0.3, 27.660044036871454, 4.057949617169838
3, 300, 0.08, 8e-05, 0.1, 33.83113375886448, 4.805494416228749
4, 300, 0.08, 8e-05, 0.08, 35.91908712533863, 4.768587645342938
5, 300, 0.08, 8e-05, 0.05, 43.42394204983063, 5.340708951141883
6, 300, 0.08, 8e-05, 0.03, 34.24504818162317, 4.711567712549529
7, 300, 0.08, 8e-05, 0.01, 34.20045558102359, 4.7576115324402055
8, 300, 0.08, 5e-05, 0.8, 438236.27318637155, 133.4981572012145
9, 300, 0.08, 5e-05, 0.5, 39.0251666866106, 4.468685419359526
10, 300, 0.08, 5e-05, 0.3, 30.285500616143207, 4.220297279304796
11, 300, 0.08, 5e-05, 0.1, 33.11760430596958, 4.664252807496442
12, 300, 0.08, 5e-05, 0.08, 26.517017576827214, 4.173126166943177
13, 300, 0.08, 5e-05, 0.05, 39.73587566155736, 5.141312944624927
14, 300, 0.08, 5e-05, 0.03, 34.00815511391954, 4.648459039854534
15, 300, 0.08, 5e-05, 0.01, 31.18475290339544, 4.53643464776471
16, 300, 0.08, 3e-05, 0.8, 438236.27318637155, 133.4511402208053
17, 300, 0.08, 3e-05, 0.5, 47.636991371647454, 4.843417461320039
18, 300, 0.08, 3e-05, 0.3, 31.69374841720769, 4.461958771880433
19, 300, 0.08, 3e-05, 0.1, 34.51493636971956, 4.739656075947039
20, 300, 0.08, 3e-05, 0.08, 31.384436981759325, 4.489380780120513
21, 300, 0.08, 3e-05, 0.05, 34.29271769458416, 4.711952213861101
22, 300, 0.08, 3e-05, 0.03, 25.468590517998365, 4.062020692971359
23, 300, 0.08, 3e-05, 0.01, 36.77441195131254, 4.9670917654479165
24, 300, 0.08, 1e-05, 0.8, 438236.27318637155, 133.16107044211566
25, 300, 0.08, 1e-05, 0.5, 36.67009333911459, 4.35510696000483
26, 300, 0.08, 1e-05, 0.3, 32.65239554699714, 4.4931141137388675
27, 300, 0.08, 1e-05, 0.1, 31.567587689896435, 4.589654341477574
28, 300, 0.08, 1e-05, 0.08, 29.24822555756442, 4.409228253701023
29, 300, 0.08, 1e-05, 0.05, 31.2632047657528, 4.611247502415585
30, 300, 0.08, 1e-05, 0.03, 29.003483575275446, 4.457217828113933
31, 300, 0.08, 1e-05, 0.01, 32.6833746520779, 4.387520952406791
32, 300, 0.05, 8e-05, 0.8, 246804.49417377432, 81.97060608289453
33, 300, 0.05, 8e-05, 0.5, 21.426031562572135, 2.694643269723511
34, 300, 0.05, 8e-05, 0.3, 14.303123670765377, 2.4272393748357075
35, 300, 0.05, 8e-05, 0.1, 14.195189880973937, 2.641699279986403
36, 300, 0.05, 8e-05, 0.08, 14.193288881593608, 2.847262104112785
37, 300, 0.05, 8e-05, 0.05, 15.044099624114974, 2.798011546284191
38, 300, 0.05, 8e-05, 0.03, 19.936886913997213, 3.1347311826942605
39, 300, 0.05, 8e-05, 0.01, 18.958694316617603, 2.9203987089572307
40, 300, 0.05, 5e-05, 0.8, 304807.1639487209, 94.73851006579163
41, 300, 0.05, 5e-05, 0.5, 23.0952658225945, 2.6986114324764827
42, 300, 0.05, 5e-05, 0.3, 15.748690551734551, 2.473035141145119
43, 300, 0.05, 5e-05, 0.1, 15.207145542155093, 2.5438478740267834
44, 300, 0.05, 5e-05, 0.08, 15.352406801481157, 2.632648485431038
45, 300, 0.05, 5e-05, 0.05, 17.196313629845868, 2.716846623546277
46, 300, 0.05, 5e-05, 0.03, 14.688384035365951, 2.802489073549596
